7.900000000000000000e+01 2.438302447677705501e-02 3.619656080084408811e-02
8.000000000000000000e+01 2.416475046293836693e-02 3.588286764378440657e-02
8.100000000000000000e+01 2.394824857675035071e-02 3.557260419465334278e-02
8.200000000000000000e+01 2.373339873703927960e-02 3.526567667314696453e-02
8.300000000000000000e+01 2.352010317234807732e-02 3.496199830328485664e-02
8.400000000000000000e+01 2.330825785369515166e-02 3.466151865395079162e-02
8.500000000000000000e+01 2.309780705893876851e-02 3.436420249010711109e-02
8.600000000000000000e+01 2.288867571624605621e-02 3.407000716106172583e-02
8.700000000000000000e+01 2.268082424720411702e-02 3.377891445557874156e-02
8.800000000000000000e+01 2.247420398546742457e-02 3.349090607704958977e-02
8.900000000000000000e+01 2.226878812095520535e-02 3.320596619299322899e-02
9.000000000000000000e+01 2.206454294838114047e-02 3.292406328978216695e-02
9.100000000000000000e+01 2.186146225252335804e-02 3.264519425524738810e-02
9.200000000000000000e+01 2.165953583369443006e-02 3.236934589565372555e-02
9.300000000000000000e+01 2.145875041022143881e-02 3.209648986775200108e-02
9.400000000000000000e+01 2.125910518266286783e-02 3.182662197865108317e-02
9.500000000000000000e+01 2.106059458942944468e-02 3.155966280205847740e-02
9.600000000000000000e+01 2.086320959132070135e-02 3.129562268535792530e-02
9.700000000000000000e+01 2.066693323984377870e-02 3.103441310439869483e-02
9.800000000000000000e+01 2.047170370619355584e-02 3.077595812146895898e-02
9.900000000000000000e+01 2.027741394851393861e-02 3.052011156743491757e-02
1.000000000000000000e+02 2.008377930298758593e-02 3.026663920497334528e-02
1.010000000000000000e+02 1.989001168729139304e-02 3.001494287472077430e-02
1.020000000000000000e+02 1.969340280775200291e-02 2.976328032252434710e-02
1.030000000000000000e+02 1.948209485728960230e-02 2.950704506837382654e-02
1.040000000000000000e+02 1.923346166336293434e-02 2.925815592959478406e-02
1.050000000000000000e+02 1.901241265414516796e-02 2.899912688268872427e-02
1.060000000000000000e+02 1.879925233638642459e-02 2.872679761642622440e-02
1.070000000000000000e+02 1.858504357258088796e-02 2.845546437033613998e-02
1.080000000000000000e+02 1.837532319852965348e-02 2.818645302009438469e-02
1.090000000000000000e+02 1.816949697937714214e-02 2.792068541793722714e-02
1.100000000000000000e+02 1.796695015835509529e-02 2.765846091618028024e-02
1.110000000000000000e+02 1.776732147157714450e-02 2.739983886917857561e-02
1.120000000000000000e+02 1.757040402728621276e-02 2.714478025645483683e-02
1.130000000000000000e+02 1.737606418961507027e-02 2.689320891522098758e-02
1.140000000000000000e+02 1.718423291702422459e-02 2.664504178314205593e-02
1.150000000000000000e+02 1.699486187470558921e-02 2.640020961638060368e-02
1.160000000000000000e+02 1.680793586900181796e-02 2.615864865038245238e-02
1.170000000000000000e+02 1.662345838721885488e-02 2.592030155060172023e-02
1.180000000000000000e+02 1.644143133064419199e-02 2.568513619029021838e-02
1.190000000000000000e+02 1.626186465933907380e-02 2.545308153281844454e-02
1.200000000000000000e+02 1.608477457750656647e-02 2.522415352708797659e-02
1.210000000000000000e+02 1.591017249683800844e-02 2.499824977418245095e-02
1.220000000000000000e+02 1.573807383080255001e-02 2.477542929279282977e-02
1.230000000000000000e+02 1.556848773736718705e-02 2.455562221820611554e-02
1.240000000000000000e+02 1.540141252422915462e-02 2.433880263637426891e-02
1.250000000000000000e+02 1.523685655549908771e-02 2.412497077624896347e-02
1.260000000000000000e+02 1.507480516311279425e-02 2.391411442586637362e-02
1.270000000000000000e+02 1.491525616780138737e-02 2.370619194734817012e-02
1.280000000000000000e+02 1.475818523863925424e-02 2.350118918459239911e-02
1.290000000000000000e+02 1.460357472000489709e-02 2.329908123636326850e-02
1.300000000000000000e+02 1.445139270579035018e-02 2.309984586345391333e-02
1.310000000000000000e+02 1.430160761574830741e-02 2.290345911147267585e-02
1.320000000000000000e+02 1.415417152159153744e-02 2.270987414265507667e-02
1.330000000000000000e+02 1.400904962566890122e-02 2.251907714238067515e-02
1.340000000000000000e+02 1.386619174038036806e-02 2.233103861876770818e-02
1.350000000000000000e+02 1.372553810282870282e-02 2.214571227732046663e-02
1.360000000000000000e+02 1.358704315772856115e-02 2.196307969337141230e-02
1.370000000000000000e+02 1.345064854826114910e-02 2.178307918231835172e-02
1.380000000000000000e+02 1.331629822538866505e-02 2.160570271149933955e-02
1.390000000000000000e+02 1.318392652307396121e-02 2.143089320247935914e-02
1.400000000000000000e+02 1.305348377640841440e-02 2.125859406576526001e-02
1.410000000000000000e+02 1.292490380691585852e-02 2.108878880529824543e-02
1.420000000000000000e+02 1.279813276939028265e-02 2.092142937647156059e-02
1.430000000000000000e+02 1.267311707951854216e-02 2.075643233665414727e-02
1.440000000000000000e+02 1.254979802447264703e-02 2.059375517096526803e-02
1.450000000000000000e+02 1.242813046135078821e-02 2.043335729313528262e-02
1.460000000000000000e+02 1.230805634307395764e-02 2.027514718907224775e-02
1.470000000000000000e+02 1.218952703765497671e-02 2.011902223090314759e-02
1.480000000000000000e+02 1.207250343785293625e-02 1.996492860369549621e-02
1.490000000000000000e+02 1.195693632258586735e-02 1.981276342346127706e-02
1.500000000000000000e+02 1.184278353754380196e-02 1.966240523796886422e-02
1.510000000000000000e+02 1.172999862598709045e-02 1.951372342921781425e-02
1.520000000000000000e+02 1.161854393378669581e-02 1.936662148113867804e-02
1.530000000000000000e+02 1.150837115844655437e-02 1.922092831752841846e-02
1.540000000000000000e+02 1.139944244444712415e-02 1.907655427529692319e-02
1.550000000000000000e+02 1.129170477135395083e-02 1.893334766915444334e-02
1.560000000000000000e+02 1.118509927874043915e-02 1.879126865789034970e-02
1.570000000000000000e+02 1.107956794628806897e-02 1.865037679569626905e-02
1.580000000000000000e+02 1.097500451018580507e-02 1.851090024883520965e-02
1.590000000000000000e+02 1.087125475468334046e-02 1.837351754012660904e-02
1.600000000000000000e+02 1.076808318300645842e-02 1.823955691793770553e-02
1.610000000000000000e+02 1.066514242637400800e-02 1.811103184346525910e-02
1.620000000000000000e+02 1.056212314823376866e-02 1.798934278915460469e-02
1.630000000000000000e+02 1.045906637544368085e-02 1.787151993032978087e-02
1.640000000000000000e+02 1.035672151051328024e-02 1.774959244192082439e-02
1.650000000000000000e+02 1.025614509750301905e-02 1.761952947451253873e-02
1.660000000000000000e+02 1.015789771278853039e-02 1.748630553237653235e-02
1.670000000000000000e+02 1.006199591630303931e-02 1.735506071279241738e-02
1.680000000000000000e+02 9.968378453723839711e-03 1.722757700833750863e-02
1.690000000000000000e+02 9.877092917784583218e-03 1.710436010774607496e-02
1.700000000000000000e+02 9.788183703720032547e-03 1.698557337275149667e-02
1.710000000000000000e+02 9.701691924810197307e-03 1.687128929905175670e-02
1.720000000000000000e+02 9.617625686969496351e-03 1.676146806485050503e-02
1.730000000000000000e+02 9.536001103572697840e-03 1.665602464428097423e-02
1.740000000000000000e+02 9.456790007558014619e-03 1.655481471727486206e-02
1.750000000000000000e+02 9.379962736142499757e-03 1.645764590364062058e-02
1.760000000000000000e+02 9.305478078296248665e-03 1.636435340585400480e-02
1.770000000000000000e+02 9.233287248716070053e-03 1.627469902653035094e-02
1.780000000000000000e+02 9.163334694421357632e-03 1.618849972974688994e-02
1.790000000000000000e+02 9.095562601687392362e-03 1.610553136556802656e-02
1.800000000000000000e+02 9.029912723864315025e-03 1.602561371143688615e-02
1.810000000000000000e+02 8.966323313015084340e-03 1.594856567944790554e-02
1.820000000000000000e+02 8.904735487917770850e-03 1.587420210714943561e-02
1.830000000000000000e+02 8.845084142519539158e-03 1.580237087853066102e-02
1.840000000000000000e+02 8.787307228484749627e-03 1.573289953981470146e-02
1.850000000000000000e+02 8.731343428187373495e-03 1.566568039130954160e-02
1.860000000000000000e+02 8.677133936290307506e-03 1.560057290032178939e-02
1.870000000000000000e+02 8.624613948169898223e-03 1.553743769443087855e-02
1.880000000000000000e+02 8.573730177815656189e-03 1.547617112519539262e-02
1.890000000000000000e+02 8.524415939508256379e-03 1.541667538046513110e-02
1.900000000000000000e+02 8.476617622424492682e-03 1.535884754715688416e-02
1.910000000000000000e+02 8.430272872637300033e-03 1.530260019542133490e-02
1.920000000000000000e+02 8.385326239541397372e-03 1.524783818872078173e-02
1.930000000000000000e+02 8.341718612468938115e-03 1.519449524210863059e-02
1.940000000000000000e+02 8.299394780144788916e-03 1.514251067798042492e-02
1.950000000000000000e+02 8.258300079070777372e-03 1.509179571412874558e-02
1.960000000000000000e+02 8.218384389584590735e-03 1.504231673369152596e-02
1.970000000000000000e+02 8.179585638404960474e-03 1.499399865460174404e-02
1.980000000000000000e+02 8.141866559627579727e-03 1.494679534146889886e-02
1.990000000000000000e+02 8.105164034836425183e-03 1.490067267490111612e-02
2.000000000000000000e+02 8.069435522539700548e-03 1.485556410413610244e-02
2.010000000000000000e+02 8.034636056013748709e-03 1.481144959409566760e-02
2.020000000000000000e+02 8.000724868326104453e-03 1.476828211493064202e-02
2.030000000000000000e+02 7.967650761417116589e-03 1.472603318950843274e-02
2.040000000000000000e+02 7.935380298366224647e-03 1.468467146524320838e-02
2.050000000000000000e+02 7.903876724147825689e-03 1.464417319534483397e-02
2.060000000000000000e+02 7.873104044863275114e-03 1.460448237822772020e-02
2.070000000000000000e+02 7.843024109546329128e-03 1.456559563590159243e-02
2.080000000000000000e+02 7.813608798700704197e-03 1.452749460772781269e-02
2.090000000000000000e+02 7.784825982482939180e-03 1.449012693785611816e-02
2.100000000000000000e+02 7.756652405629361861e-03 1.445350034462281920e-02
2.110000000000000000e+02 7.729056650825115796e-03 1.441756949201895496e-02
2.120000000000000000e+02 7.702018982814521318e-03 1.438232119988948517e-02
2.130000000000000000e+02 7.675517003343108532e-03 1.434773628686822171e-02
2.140000000000000000e+02 7.649529045917063952e-03 1.431378851294375955e-02
2.150000000000000000e+02 7.624029039741552112e-03 1.428047313224875374e-02
2.160000000000000000e+02 7.599001658277097955e-03 1.424776220510679502e-02
2.170000000000000000e+02 7.574437023120808056e-03 1.421562966612851218e-02
2.180000000000000000e+02 7.550306752578260679e-03 1.418407150868325993e-02
2.190000000000000000e+02 7.526606417160479692e-03 1.415307012107701150e-02
2.200000000000000000e+02 7.503314580600657473e-03 1.412258289918047645e-02
2.210000000000000000e+02 7.480420446939682957e-03 1.409263195026231978e-02
2.220000000000000000e+02 7.457908441215442726e-03 1.406317769311667652e-02
2.230000000000000000e+02 7.435767212940104162e-03 1.403422192441574658e-02
2.240000000000000000e+02 7.413992214644988740e-03 1.400573115341667042e-02
2.250000000000000000e+02 7.392561911576544034e-03 1.397770504639304044e-02
2.260000000000000000e+02 7.371471200696576645e-03 1.395011460040637523e-02
2.270000000000000000e+02 7.350715167617328724e-03 1.392296226794383605e-02
2.280000000000000000e+02 7.330275141715541024e-03 1.389622688081656142e-02
2.290000000000000000e+02 7.310148150248143607e-03 1.386989695271327074e-02
2.300000000000000000e+02 7.290324809312366192e-03 1.384395924721436126e-02
2.310000000000000000e+02 7.270796145575282241e-03 1.381840442004810682e-02
2.320000000000000000e+02 7.251552927409401529e-03 1.379321744975818900e-02
2.330000000000000000e+02 7.232589466060447385e-03 1.376838683839238728e-02
2.340000000000000000e+02 7.213900108632764763e-03 1.374390049816038087e-02
2.350000000000000000e+02 7.195473723430124806e-03 1.371975570105981104e-02
2.360000000000000000e+02 7.177308095449058678e-03 1.369592337819097380e-02
2.370000000000000000e+02 7.159389123365464923e-03 1.367240773990303568e-02
2.380000000000000000e+02 7.141719776813520992e-03 1.364920195650043411e-02
2.390000000000000000e+02 7.124287329625825747e-03 1.362628622185546590e-02
2.400000000000000000e+02 7.107088451491875257e-03 1.360365046216228252e-02
2.410000000000000000e+02 7.090115714704894358e-03 1.358129450280038883e-02
2.420000000000000000e+02 7.073363220025005206e-03 1.355919034976243651e-02
2.430000000000000000e+02 7.056828419828290420e-03 1.353735515490891821e-02
2.440000000000000000e+02 7.040507045729247314e-03 1.351576640351387013e-02
2.450000000000000000e+02 7.024391612848560583e-03 1.349440897711187866e-02
2.460000000000000000e+02 7.008469969298547486e-03 1.347328809886730490e-02
2.470000000000000000e+02 6.992750639385143623e-03 1.345238283342572137e-02
2.480000000000000000e+02 6.977218830050139174e-03 1.343169346018543812e-02
2.490000000000000000e+02 6.961870799371280318e-03 1.341122583483228894e-02
2.500000000000000000e+02 6.946711510078779073e-03 1.339095644536089473e-02
2.510000000000000000e+02 6.931720661728578772e-03 1.337087382485530399e-02
2.520000000000000000e+02 6.916906038555980032e-03 1.335098741459942069e-02
2.530000000000000000e+02 6.902263347756070096e-03 1.333126968237306580e-02
2.540000000000000000e+02 6.887779314856230621e-03 1.331174351154445004e-02
2.550000000000000000e+02 6.873461811411745066e-03 1.329238789691361902e-02
2.560000000000000000e+02 6.859298339921564638e-03 1.327319268317796348e-02
2.570000000000000000e+02 6.845289453883526311e-03 1.325415278299383638e-02
2.580000000000000000e+02 6.831429811184531846e-03 1.323527459143984154e-02
2.590000000000000000e+02 6.817718134899302188e-03 1.321653752240964722e-02
2.600000000000000000e+02 6.804145485469949121e-03 1.319795160701791800e-02
2.610000000000000000e+02 6.790717049102302887e-03 1.317951917745870637e-02
2.620000000000000000e+02 6.777421421771853173e-03 1.316120658970092519e-02
2.630000000000000000e+02 6.764261499829096226e-03 1.314303070456214646e-02
2.640000000000000000e+02 6.751234880128432862e-03 1.312499597299291061e-02
2.650000000000000000e+02 6.738331944900112329e-03 1.310707638392519421e-02
2.660000000000000000e+02 6.725557841362258572e-03 1.308928324517152041e-02
2.670000000000000000e+02 6.712900649420178167e-03 1.307161380932780545e-02
2.680000000000000000e+02 6.700366839475811916e-03 1.305406287262940099e-02
2.690000000000000000e+02 6.687954043211735700e-03 1.303662509549485121e-02
2.700000000000000000e+02 6.675649215872587680e-03 1.301928166132633111e-02
2.710000000000000000e+02 6.663461217498806155e-03 1.300207168567399200e-02
2.720000000000000000e+02 6.651382576202105081e-03 1.298495761295406260e-02
2.730000000000000000e+02 6.639415913926991451e-03 1.296794369232626316e-02
2.740000000000000000e+02 6.627553121097993181e-03 1.295104659446432577e-02
2.750000000000000000e+02 6.615790372123988607e-03 1.293423854655190511e-02
2.760000000000000000e+02 6.604138847555967098e-03 1.291753641717328059e-02
2.770000000000000000e+02 6.592581423421613011e-03 1.290092668662493232e-02
2.780000000000000000e+02 6.581129496476929679e-03 1.288441740696981766e-02
2.790000000000000000e+02 6.569766691655174427e-03 1.286799813962945932e-02
2.800000000000000000e+02 6.558506986595027434e-03 1.285166744494136565e-02
2.810000000000000000e+02 6.547335778969483149e-03 1.283543935870715309e-02
2.820000000000000000e+02 6.536262186071609658e-03 1.281929457538891377e-02
2.830000000000000000e+02 6.525276421742383197e-03 1.280324217538092099e-02
2.840000000000000000e+02 6.514380013934768440e-03 1.278727095565012489e-02
2.850000000000000000e+02 6.503571591645289710e-03 1.277139050493580896e-02
2.860000000000000000e+02 6.492853719656894659e-03 1.275559459114212688e-02
2.870000000000000000e+02 6.482216715224424670e-03 1.273989348209631986e-02
2.880000000000000000e+02 6.471670586952697930e-03 1.272426569917387874e-02
2.890000000000000000e+02 6.461201829099233462e-03 1.270872591070535372e-02
2.900000000000000000e+02 6.450822783778017468e-03 1.269325797376694674e-02
2.910000000000000000e+02 6.440515632676625454e-03 1.267788841552478125e-02
2.920000000000000000e+02 6.430299029802248774e-03 1.266260063904489641e-02
2.930000000000000000e+02 6.420149588144546948e-03 1.264738257980712460e-02
2.940000000000000000e+02 6.410090538279423870e-03 1.263224294180910652e-02
2.950000000000000000e+02 6.400097655423204850e-03 1.261718466646766929e-02
2.960000000000000000e+02 6.390192437958052037e-03 1.260221274412920422e-02
2.970000000000000000e+02 6.380351869948318495e-03 1.258731298763938328e-02
2.980000000000000000e+02 6.370593310271031005e-03 1.257248851693167600e-02
2.990000000000000000e+02 6.360906816848088674e-03 1.255775141591601064e-02
