Group,Weighting,Subsystem,ncount,mae,rmae,rmse,rrmse,ssr,rsq
iIn,Weighted,Combined,26978,241.21644481762837,0.012761330161431921,416.5744074199076,0.0008844114008079749,4681606643.553493,0.9999992178164742
iIn,Weighted,Energy,41,357.42668515075815,0.11801210129539703,443.1726041207053,0.11978965163174736,8052480.238768221,0.9856504393619446
iIn,Weighted,Force,26691,243.26112750360002,0.4575355079057937,418.44773119188943,0.30792737872737536,4673554163.314725,0.9051807294300875
iIn,Weighted,Stress,246,8.488584733966299e-10,0.005246763000541134,1.248113380823213e-09,0.007714447013478814,3.832156048019278e-16,0.9999404873072762
iP,Unweighted,Combined,65800,8.158292393902812,0.005533361197607366,144.84960981084552,0.006653302426241152,1380576742.6229062,0.999955733566825
iP,Unweighted,Energy,100,0.0013490882235963043,0.3369761476146848,0.0017625276058789135,0.3519801860845683,0.0003106503561485255,0.8761099486038726
iP,Unweighted,Force,65100,0.02413867364959863,0.3871791713721558,0.039680380517304985,0.20524349702958886,102.50207212967743,0.9578751069270651
iP,Unweighted,Stress,600,892.073461592323,0.005517759744807289,1516.8919100804576,0.009382415847254097,1380576640.1205232,0.9999119702728692
iP,Weighted,Combined,65800,140.02268958040875,0.022646974789468758,233.71025670417646,0.0015653318992014757,3594027853.038569,0.9999975497360454
iP,Weighted,Energy,100,902.7177680023246,0.3369761476146842,1179.3631866269966,0.3519801860845674,139089752.5970984,0.8761099486038733
iP,Weighted,Force,65100,140.1416466603706,0.38717917137215585,230.37197264969336,0.20524349702958886,3454938100.44147,0.9578751069270651
iP,Weighted,Stress,600,8.920734615923237e-10,0.005517759744807293,1.5168919100804582e-09,0.009382415847254098,1.3805766401205244e-15,0.9999119702728692
s_aIn,Unweighted,Combined,24079,65.85017519159577,0.013582622165295636,537.4000517429001,0.013719555591661022,6953986681.151972,0.9998117737943674
s_aIn,Unweighted,Energy,121,0.00032489562175910147,0.646620973097956,0.00037914174526541274,0.4565459653244013,1.7393564023351276e-05,0.7915657815460106
s_aIn,Unweighted,Force,23232,0.05565271560958969,0.7727117784954575,0.07984101929825446,0.6831879076830206,148.0944368395571,0.5332542827956965
s_aIn,Unweighted,Stress,726,2182.2498694724823,0.013581440978093788,3094.91419060152,0.019261329452749512,6953986533.057518,0.9996290011877127
s_aIn,Weighted,Combined,24079,23.003230289054102,0.0013335355864449547,35.91309545880046,0.00014820217658490021,31055900.49399914,0.9999999780361148
s_aIn,Weighted,Energy,121,192.65042595746195,0.6466209730978713,224.81626045978453,0.4565459653243595,6115624.467021722,0.7915657815460488
s_aIn,Weighted,Force,23232,22.838502091412558,0.7727117784954575,32.76478544219486,0.6831879076830206,24940276.02697742,0.5332542827956965
s_aIn,Weighted,Stress,726,2.182249869472482e-09,0.013581440978093788,3.0949141906015202e-09,0.01926132945274951,6.9539865330575174e-15,0.9996290011877127
s_aP,Unweighted,Combined,14328,41.9853697000448,0.008644202974157794,308.2458585584387,0.007889910888741608,1361382217.514451,0.9999377493061677
s_aP,Unweighted,Energy,72,0.013325967716916508,2.996808676824385,0.01641330537901246,2.794550153274395,0.019396554729459788,-6.809510559165944
s_aP,Unweighted,Force,13824,0.09955770197760637,0.8007183965309397,0.15586246494532077,0.6269778291944765,335.82792469936453,0.6068988016985817
s_aP,Unweighted,Stress,432,1389.3266942602497,0.008625216992060213,1775.2033540706093,0.011020374042258283,1361381881.6671295,0.9998785513559687
s_aP,Weighted,Combined,14328,366.41268697906327,0.043862272322703164,643.2548935897155,0.005772257920247611,5928594823.24532,0.9999666810385022
s_aP,Weighted,Energy,72,3743.709040093378,2.9968086768244087,4611.04521866876,2.794550153274421,1530845136.6197784,-6.809510559166089
s_aP,Weighted,Force,13824,360.2729982746452,0.8007183965309398,564.0250472731689,0.6269778291944765,4397749686.625542,0.6068988016985818
s_aP,Weighted,Stress,432,1.389326694260251e-09,0.00862521699206022,1.775203354070612e-09,0.011020374042258299,1.3613818816671338e-15,0.9998785513559687
s_aa,Unweighted,Combined,3582,120.57896460231221,0.024694116729328693,761.5438832190732,0.019349917650147475,2077377626.2969565,0.9996255806869325
s_aa,Unweighted,Energy,18,5.196576875511462e-05,0.19388414852368605,7.813389828555368e-05,0.1294515440354522,1.0988830910335048e-07,0.9832422977468374
s_aa,Unweighted,Force,3456,0.05687738290278699,0.33759692784082745,0.07076451599726846,0.279746004009748,17.306323399276405,0.921742173240578
s_aa,Unweighted,Stress,108,3997.382241062838,0.024683844806771438,4385.769927962978,0.027082135117201322,2077377608.990633,0.9992665579574936
s_aa,Weighted,Combined,3582,668.7056709937074,0.00433427127839962,845.760620481495,0.000394639112188225,2562244099.2772465,0.9999998442599711
s_aa,Weighted,Energy,18,276.4273091484275,0.19388414852383,415.62635892397645,0.1294515440356597,3109414.864183238,0.9832422977467836
s_aa,Weighted,Force,3456,691.6458396800799,0.3375969278408274,860.5174955067587,0.279746004009748,2559134684.413064,0.921742173240578
s_aa,Weighted,Stress,108,3.99738224106284e-09,0.02468384480677145,4.385769927962981e-09,0.027082135117201346,2.0773776089906366e-15,0.9992665579574936
s_iIn,Unweighted,Combined,29088,64.96032883579855,0.01328264984774314,582.1761838321461,0.014677400469288554,9858769923.213343,0.9997845739154642
s_iIn,Unweighted,Energy,144,0.00033848904710392306,0.06373536606167583,0.0004085815894067234,0.06794035734772945,2.4039203789105902e-05,0.9953841078434629
s_iIn,Unweighted,Force,28080,0.07314509488726524,0.3737343183386666,0.10727048544844339,0.2948201304242822,323.11535391751937,0.9130810906966093
s_iIn,Unweighted,Stress,864,2184.6204654732073,0.013294733042691537,3377.9598818038603,0.02055414926120104,9858769600.097965,0.9995775269481483
s_iIn,Weighted,Combined,29088,483.43269356451987,0.007871616393511686,718.8748226512928,0.0008432558630755044,15032126037.55239,0.9999992889195494
s_iIn,Weighted,Energy,144,712.1064778510352,0.06373536606167221,859.5657644953627,0.06794035734772355,106394875.70291962,0.9953841078434637
s_iIn,Weighted,Force,28080,497.134859600866,0.37373431833866655,729.0700463909465,0.29482013042428223,14925731161.84947,0.9130810906966093
s_iIn,Weighted,Stress,864,2.184620465473206e-09,0.01329473304269153,3.377959881803859e-09,0.020554149261201034,9.858769600097958e-15,0.9995775269481483
s_iP,Unweighted,Combined,68074,70.90683555034609,0.014539600332133978,710.1568717212273,0.01792447842708296,34331269092.69733,0.9996787130731171
s_iP,Unweighted,Energy,337,0.0030607430917697015,0.2358893439830116,0.0038023803581848834,0.24032205395553438,0.004872378482860538,0.9422453103825932
s_iP,Unweighted,Force,65715,0.047961545897144645,0.291362603545854,0.06823333612269007,0.18182173047392236,305.95511883135896,0.9669408583274683
s_iP,Unweighted,Stress,2022,2385.6375364961455,0.014544946290655007,4120.542058750453,0.02512106039400387,34331268786.73734,0.9993689323246808
s_iP,Weighted,Combined,68074,278.9394100457934,0.014052751583154891,428.4118558713307,0.0015965040126142494,12494078558.226595,0.9999974511749377
s_iP,Weighted,Energy,337,2048.040390468696,0.2358893439830122,2544.2934346328357,0.2403220539555347,2181545600.470808,0.9422453103825931
s_iP,Weighted,Force,65715,278.44984840393465,0.29136260354585397,396.1415701696324,0.18182173047392236,10312532957.755787,0.9669408583274683
s_iP,Weighted,Stress,2022,2.385637536496146e-09,0.01454494629065501,4.120542058750454e-09,0.025121060394003872,3.4331268786737345e-14,0.9993689323246808
s_vIn,Unweighted,Combined,3332,144.34232220817455,0.029870568376794103,1166.5230724366832,0.030112097206531123,4534105893.652361,0.9990932616018244
s_vIn,Unweighted,Energy,17,0.000324546899611027,0.04444411666115806,0.00032590866895364066,0.03972517769974698,1.8056798284852735e-06,0.9984219102567236
s_vIn,Unweighted,Force,3213,0.0013053137627320518,0.006098323811431895,0.0019208718162957985,0.0038768486135273097,0.011855162041796777,0.9999849700448278
s_vIn,Unweighted,Stress,102,4715.141353992361,0.029876914173635388,6667.234701516288,0.04224605297077937,4534105893.640504,0.9982152710083901
s_vIn,Weighted,Combined,3332,907.1036850196134,0.0027845724412938863,1351.717091133178,0.0005364461733166056,6088027462.745852,0.9999997122255031
s_vIn,Weighted,Energy,17,2049.320863351226,0.044444116661148,2057.919627746207,0.03972517769973737,71995564.30247247,0.9984219102567243
s_vIn,Weighted,Force,3213,929.8571502670088,0.00609832381143189,1368.3578953389724,0.0038768486135273084,6016031898.44338,0.9999849700448278
s_vIn,Weighted,Stress,102,4.71514135399236e-09,0.029876914173635378,6.667234701516288e-09,0.04224605297077938,4.5341058936405045e-15,0.9982152710083901
s_vP,Unweighted,Combined,15092,31.286850853288843,0.006491391758594007,277.2235111736947,0.007174437889577593,1159863591.725642,0.9999485274409686
s_vP,Unweighted,Energy,77,0.00010430543967800907,0.030386941656961493,0.0001494101898874146,0.033161589910710866,1.718902172848883e-06,0.9989003089545938
s_vP,Unweighted,Force,14553,0.006611948092650653,0.0367432827102732,0.00931026119133494,0.023368448492771393,1.26146806110062,0.9994539156150407
s_vP,Unweighted,Stress,462,1021.828834124944,0.006494265793609844,1584.464342321074,0.010069587030620514,1159863590.4641724,0.9998986034170327
s_vP,Weighted,Combined,15092,414.6199034555817,0.0033659423139959198,593.024552788443,0.00037928247438545664,5307526190.208306,0.9999998561448046
s_vP,Weighted,Energy,77,405.9186872615443,0.030386941656958193,581.4499064459342,0.03316158991069789,26032467.515360896,0.9989003089545947
s_vP,Weighted,Force,14553,427.82847825410767,0.0367432827102732,602.4237973169396,0.023368448492771393,5281493722.6929455,0.9994539156150407
s_vP,Weighted,Stress,462,1.0218288341249429e-09,0.0064942657936098375,1.5844643423210732e-09,0.01006958703062051,1.1598635904641713e-15,0.9998986034170327
s_vv,Unweighted,Combined,12545,106.64586644005045,0.021958775781745227,647.9135703532539,0.01690593932120199,5266290572.857918,0.9997141892156678
s_vv,Unweighted,Energy,65,0.00020913989995552382,0.006955224197144455,0.0002220676088129152,0.005419477887028402,3.205411487452586e-06,0.999970629259432
s_vv,Unweighted,Force,12090,0.0324333158220031,0.10610540892232924,0.04307156869234413,0.07379130312752061,22.428884758097567,0.9945548435827424
s_vv,Unweighted,Stress,390,3429.436569507824,0.02216590255374924,3674.684898554457,0.023748175887356383,5266290550.42903,0.9994360241420231
s_vv,Weighted,Combined,12545,765.9064270115864,0.00453396256309747,1031.7692650230908,0.000460291347270569,13354752354.809696,0.9999997881318756
s_vv,Weighted,Energy,65,1175.8428068630399,0.006955224197145111,1248.525989136846,0.005419477887029117,101323114.46075907,0.999970629259432
s_vv,Weighted,Force,12090,788.4091269158741,0.10610540892232927,1047.010365945706,0.07379130312752061,13253429240.348938,0.9945548435827424
s_vv,Weighted,Stress,390,3.429436569507823e-09,0.022165902553749228,3.6746848985544546e-09,0.02374817588735637,5.266290550429023e-15,0.9994360241420231
vP,Unweighted,Combined,6520,2.355101826231671,0.0016043534107752137,33.866219412297575,0.0015693049731401957,7477923.728677866,0.9999975372819013
vP,Unweighted,Energy,10,0.0006559208512489256,1.1797950430376556,0.0006559320209256173,1.0908698212813006,4.3024681607556445e-06,-0.18999696698229696
vP,Unweighted,Force,6450,0.005984133922029923,0.09652245091301563,0.007777851339123737,0.03632677377627796,0.3901925658751324,0.9986803655070071
vP,Unweighted,Stress,60,255.2776614004148,0.001601800674286594,353.03265520536473,0.0022151877143079695,7477923.338480998,0.9999950929433904
vP,Weighted,Combined,6520,386.96345951549006,0.010175166242782507,510.4448813585378,0.0005872809103579046,1698811929.421459,0.9999996551011323
vP,Weighted,Energy,10,2552.6044634718446,1.179795043037657,2552.64793177526,1.0908698212812995,65160114.635965124,-0.18999696698229407
vP,Weighted,Force,6450,387.20553665213356,0.09652245091301563,503.26866694593053,0.036326773776277965,1633651814.7854939,0.9986803655070071
vP,Weighted,Stress,60,2.5527766140041366e-10,0.0016018006742865869,3.530326552053632e-10,0.002215187714307961,7.477923338480931e-18,0.9999950929433904
vv,Unweighted,Combined,12331,8.52455420492754,0.005786671394782728,99.42410117160566,0.00461161517564612,121893808.00222185,0.9999787330054718
vv,Unweighted,Energy,19,9.354886193363736e-05,0.007334904758039058,0.00011108093777945992,0.007540414399053326,2.344405200213207e-07,0.9999431421506906
vv,Unweighted,Force,12198,0.02490728425673642,0.2099299399488388,0.03402918434930953,0.104276528973288,14.125105756472415,0.9891264055052831
vv,Unweighted,Stress,114,919.4075181593811,0.005789376481199009,1034.042458480121,0.006511152808584202,121893793.87711586,0.9999576048891032
vv,Weighted,Combined,12331,599.7416999164511,0.011517078462819817,823.094516495724,0.0006569072082294529,8354062394.0252,0.9999995684729198
vv,Weighted,Energy,19,525.9577747634366,0.0073349047580373245,624.5279915276358,0.007540414399050267,7410669.031829311,0.9999431421506906
vv,Weighted,Force,12198,605.4616907648096,0.2099299399488388,827.2024873971545,0.10427652897328801,8346651724.993372,0.9891264055052831
vv,Weighted,Stress,114,9.194075181593819e-10,0.005789376481199015,1.0340424584801215e-09,0.006511152808584205,1.2189379387711596e-16,0.9999576048891032
